"M.8325.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Luật xa gần"
"M.8326.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Luật xa gần"
"M.8327.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Luật xa gần"
"M.8328.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Luật xa gần"
"M.8329.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Luật xa gần"
"D.8340.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"D.8341.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"D.8342.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"D.8343.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"D.8344.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"M.8335.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"M.8336.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"M.8337.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"M.8338.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"M.8339.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Kí họa"
"D.8350.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"D.8351.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"D.8352.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"D.8353.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"D.8354.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"M.8345.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"M.8346.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"M.8347.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"M.8348.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"M.8349.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Vi sinh vật học nông nghiệp"
"D.8360.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"D.8361.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"D.8362.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"D.8363.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"D.8364.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"M.8355.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"M.8356.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"M.8357.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"M.8358.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"M.8359.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Nhập môn toán cao cấp"
"D.8370.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"D.8371.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"D.8372.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"D.8373.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"D.8374.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"M.8365.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"M.8366.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"M.8367.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"M.8368.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"M.8369.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình tin học cơ sở"
"D.3880.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"D.3881.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"D.3882.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"D.3883.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"D.3884.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"M.3875.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"M.3876.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"M.3877.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"M.3878.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"M.3879.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình Bố cục"
"D.8390.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"D.8391.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"D.8393.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"D.8392.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"D.8394.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"M.8385.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"M.8386.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"M.8387.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"M.8388.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"M.8389.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Lịch sử mĩ thuật thế giới"
"D.8400.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"D.8401.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"D.8402.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"D.8403.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"D.8404.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"M.8395.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"M.8396.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"M.8397.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"M.8398.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"M.8399.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình trang trí"
"D.8410.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"D.8411.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"D.8412.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"D.8413.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"D.8414.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"M.8405.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"M.8406.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"M.8407.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"M.8408.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"M.8409.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình phép tính vi phân và tích phân của hàm một biến số"
"D.8420.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"D.8421.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"D.8422.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"D.8423.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"D.8424.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"M.8415.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"M.8416.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"M.8417.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"M.8418.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"M.8419.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Đại số tuyến tính"
"D.8430.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"D.8431.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"D.8432.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"D.8433.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"D.8434.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"M.8425.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"M.8426.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"M.8427.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"M.8428.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"M.8429.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:31","2014-03-24 20:29:31","Giáo trình cắt may căn bản"
"D.8440.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"D.8441.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"D.8442.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"D.8443.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"D.8444.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"M.8435.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"M.8436.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"M.8437.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"M.8438.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"M.8439.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình địa chất đại cương và địa chất lịch sử"
"D.8450.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"D.8451.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"D.8452.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"D.8453.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"D.8454.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"M.8445.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"M.8446.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"M.8447.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"M.8448.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"M.8449.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Sinh lí học vật nuôi"
"D.8460.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"D.8461.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"D.8462.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"D.8463.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"D.8464.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"M.8455.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"M.8456.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"M.8457.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"M.8458.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"M.8459.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình thái - Giải phẫu học thực vật"
"D.8470.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"D.8471.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"D.8472.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"D.8473.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"D.8474.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"M.8465.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"M.8466.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"M.8467.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"M.8468.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"M.8469.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học vô cơ - T.1"
"D.8480.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"D.8481.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"D.8482.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"D.8483.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"D.8484.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"M.8475.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"M.8476.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"M.8477.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"M.8478.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"M.8479.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hóa học đại cương 2 : Cơ sở lí thuyết các quá trình hóa học"
"D.8490.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"D.8491.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"D.8492.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"D.8493.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"D.8494.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"M.8485.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"M.8486.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"M.8487.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"M.8488.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"M.8489.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Hình học họa hình"
"D.8500.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"D.8501.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"D.8502.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"D.8503.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"D.8504.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"M.8495.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"M.8496.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"M.8497.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"M.8498.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"M.8499.TK","","Sách tham khảo","","","","","PM",""," ","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Đại số đại cương"
"D.8510.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình phép tính vi phân và tích phân của hàm một biến số : Phần bài tập"
"D.8511.TK","","Sách tham khảo","","","","","PD","","","","1","","","","","2014-03-24 20:29:32","2014-03-24 20:29:32","Giáo trình phép tính vi phân và tích phân của hàm một biến số : Phần bài tập"
